"2012-02-13","McDowell","315222","232724","82498"
"2012-02-14","McDowell","347869","269512","78357"
"2012-02-15","McDowell","376228","286286","89942"
"2012-02-16","McDowell","683902","520572","163330"
"2012-02-17","McDowell","401298","304293","97005"
"2012-02-18","McDowell","381432","290413","91019"
"2012-02-19","McDowell","416809","313890","102919"
"2012-02-20","McDowell","499085","377161","121924"
"2012-02-21","McDowell","435632","325588","110044"
"2012-02-22","McDowell","476328","359694","116634"
"2012-02-23","McDowell","627955","489110","138845"
"2012-02-24","McDowell","362156","274034","88122"
"2012-02-25","McDowell","337401","261008","76393"
"2012-02-26","McDowell","441915","334256","107659"
"2012-02-27","McDowell","379084","281827","97257"
"2012-02-28","McDowell","366750","281448","85302"
"2012-02-29","McDowell","409340","308886","100454"
"2012-03-01","McDowell","600408","455314","145094"
"2012-03-02","McDowell","314763","241834","72929"
"2012-03-03","McDowell","570752","443055","127697"
"2012-03-04","McDowell","352744","259674","93070"
"2012-03-05","McDowell","361194","266135","95059"
"2012-03-06","McDowell","553635","423757","129878"
"2012-03-07","McDowell","485576","375268","110308"
"2012-03-08","McDowell","474814","366920","107894"
"2012-03-09","McDowell","383137","288813","94324"
"2012-03-10","McDowell","480351","360111","120240"
"2012-03-11","McDowell","670678","523500","147178"
"2012-03-12","McDowell","414081","317573","96508"
"2012-03-13","McDowell","400302","310131","90171"
"2012-03-14","McDowell","439387","333988","105399"
"2012-03-15","McDowell","546167","413828","132339"
"2012-03-16","McDowell","387678","286300","101378"
"2012-03-17","McDowell","468741","353182","115559"
"2012-03-18","McDowell","527117","406787","120330"
"2012-03-19","McDowell","511144","390448","120696"
"2012-03-20","McDowell","388477","304269","84208"
"2012-03-21","McDowell","405334","309195","96139"
"2012-03-22","McDowell","593486","452409","141077"
"2012-03-23","McDowell","464752","358454","106298"
"2012-03-24","McDowell","370763","282586","88177"
"2012-03-25","McDowell","564199","425785","138414"
"2012-03-26","McDowell","346940","262109","84831"
"2012-03-27","McDowell","460189","353162","107027"
"2012-03-28","McDowell","423664","312461","111203"
"2012-03-29","McDowell","398178","295333","102845"
"2012-03-30","McDowell","432174","330094","102080"
"2012-03-31","McDowell","399030","303871","95159"
"2012-04-01","McDowell","439504","332782","106722"
"2012-04-02","McDowell","242230","178383","63847"
"2012-04-03","McDowell","407534","301966","105568"
"2012-04-04","McDowell","342278","254654","87624"
"2012-04-05","McDowell","489503","361896","127607"
"2012-04-06","McDowell","438573","325899","112674"
"2012-04-07","McDowell","526860","403962","122898"
"2012-04-08","McDowell","462622","347014","115608"
"2012-04-09","McDowell","604332","458118","146214"
"2012-04-10","McDowell","490662","370140","120522"
"2012-04-11","McDowell","433686","324838","108848"
"2012-04-12","McDowell","479624","371772","107852"
"2012-04-13","McDowell","362208","273831","88377"
"2012-04-14","McDowell","522570","396531","126039"
"2012-04-15","McDowell","498424","380475","117949"
"2012-04-16","McDowell","468975","358785","110190"
"2012-04-17","McDowell","567716","437148","130568"
"2012-04-18","McDowell","348291","260490","87801"
"2012-04-19","McDowell","245792","180896","64896"
"2012-04-20","McDowell","403798","315922","87876"
"2012-04-21","McDowell","557011","416753","140258"
"2012-04-22","McDowell","437363","330940","106423"
"2012-04-23","McDowell","532848","408336","124512"
"2012-04-24","McDowell","474667","355375","119292"
"2012-04-25","McDowell","388661","291738","96923"
"2012-04-26","McDowell","542815","421428","121387"
"2012-04-27","McDowell","537825","403230","134595"
"2012-04-28","McDowell","541446","420914","120532"
"2012-04-29","McDowell","489146","358374","130772"
"2012-04-30","McDowell","491769","378446","113323"
"2012-05-01","McDowell","503501","382977","120524"
"2012-05-02","McDowell","514375","392109","122266"
"2012-05-03","McDowell","315116","232714","82402"
"2012-05-04","McDowell","374357","282145","92212"
"2012-05-05","McDowell","614423","468192","146231"
"2012-05-06","McDowell","376118","280594","95524"
"2012-05-07","McDowell","453457","334722","118735"
"2012-05-08","McDowell","393208","303342","89866"
"2012-05-09","McDowell","602495","463942","138553"
"2012-05-10","McDowell","476354","368872","107482"
"2012-05-11","McDowell","566100","429379","136721"
"2012-05-12","McDowell","379141","275392","103749"
"2012-05-13","McDowell","338946","248245","90701"
"2012-05-14","McDowell","470532","358794","111738"
"2012-05-15","McDowell","537336","410377","126959"
"2012-05-16","McDowell","488596","368307","120289"
"2012-05-17","McDowell","521497","395659","125838"
"2012-05-18","McDowell","514887","393734","121153"
"2012-05-19","McDowell","482947","373443","109504"
"2012-05-20","McDowell","394753","296700","98053"
"2012-05-21","McDowell","515434","386502","128932"
"2012-05-22","McDowell","521560","395794","125766"
"2012-05-23","McDowell","619947","460984","158963"
"2012-05-24","McDowell","446849","337686","109163"
"2012-05-25","McDowell","590529","449786","140743"
"2012-05-26","McDowell","462024","347623","114401"
"2012-05-27","McDowell","390681","290083","100598"
"2012-05-28","McDowell","327424","246813","80611"
"2012-05-29","McDowell","241382","173540","67842"
"2012-05-30","McDowell","385359","287625","97734"
"2012-05-31","McDowell","372974","273576","99398"
"2012-06-01","McDowell","34210","25027","9183"
"2012-06-02","McDowell","187536","138680","48856"
"2012-06-03","McDowell","236424","180341","56083"
"2012-06-04","McDowell","161986","127306","34680"
"2012-06-05","McDowell","154704","114414","40290"
"2012-06-06","McDowell","133747","105558","28189"
"2012-06-07","McDowell","164931","116895","48036"
"2012-06-08","McDowell","215210","162894","52316"
"2012-06-09","McDowell","346220","261042","85178"
"2012-06-10","McDowell","201454","156128","45326"
"2012-06-11","McDowell","142397","98652","43745"
"2012-06-12","McDowell","147669","111339","36330"
"2012-06-13","McDowell","141394","103457","37937"
"2012-06-14","McDowell","273333","209653","63680"
"2012-06-15","McDowell","110107","75879","34228"
"2012-06-16","McDowell","185300","139401","45899"
"2012-06-17","McDowell","148609","108039","40570"
"2012-06-18","McDowell","205502","151277","54225"
"2012-06-19","McDowell","180258","127245","53013"
"2012-06-20","McDowell","114854","84643","30211"
"2012-06-21","McDowell","145278","108406","36872"
"2012-06-22","McDowell","257274","189499","67775"
"2012-06-23","McDowell","205572","162209","43363"
"2012-06-24","McDowell","269828","203171","66657"
"2012-06-25","McDowell","214246","166986","47260"
"2012-06-26","McDowell","217050","164159","52891"
"2012-06-27","McDowell","205035","157002","48033"
"2012-06-28","McDowell","190757","147064","43693"
"2012-06-29","McDowell","71685","50805","20880"
"2012-06-30","McDowell","193568","143880","49688"
"2012-07-01","McDowell","235025","178996","56029"
"2012-07-02","McDowell","144534","106181","38353"
"2012-07-03","McDowell","209948","161204","48744"
"2012-07-04","McDowell","153396","114759","38637"
"2012-07-05","McDowell","85927","60601","25326"
"2012-07-06","McDowell","280301","216980","63321"
"2012-07-07","McDowell","303499","234142","69357"
"2012-07-08","McDowell","142635","99732","42903"
"2012-07-09","McDowell","315867","247997","67870"
"2012-07-10","McDowell","247447","186634","60813"
"2012-07-11","McDowell","288340","219194","69146"
"2012-07-12","McDowell","230563","173484","57079"
"2012-07-13","McDowell","206118","161681","44437"
"2012-07-14","McDowell","268098","206866","61232"
"2012-07-15","McDowell","268936","198604","70332"
"2012-07-16","McDowell","231879","172308","59571"
"2012-07-17","McDowell","277924","208367","69557"
"2012-07-18","McDowell","181379","139192","42187"
"2012-07-19","McDowell","171791","128240","43551"
"2012-07-20","McDowell","177945","129343","48602"
"2012-07-21","McDowell","173177","129889","43288"
"2012-07-22","McDowell","264898","202281","62617"
"2012-07-23","McDowell","191098","143714","47384"
"2012-07-24","McDowell","282842","208372","74470"
"2012-07-25","McDowell","146408","105944","40464"
"2012-07-26","McDowell","237055","180837","56218"
"2012-07-27","McDowell","260091","193840","66251"
"2012-07-28","McDowell","333854","257907","75947"
"2012-07-29","McDowell","256132","188391","67741"
"2012-07-30","McDowell","120595","89125","31470"
"2012-07-31","McDowell","172498","135028","37470"
"2012-08-01","McDowell","230399","171951","58448"
"2012-08-02","McDowell","241475","183784","57691"
"2012-08-03","McDowell","190682","150978","39704"
"2012-08-04","McDowell","360266","277339","82927"
"2012-08-05","McDowell","225064","169282","55782"
"2012-08-06","McDowell","197223","146280","50943"
"2012-08-07","McDowell","227237","172374","54863"
"2012-08-08","McDowell","249044","192152","56892"
"2012-08-09","McDowell","112387","80566","31821"
"2012-08-10","McDowell","172271","120635","51636"
"2012-08-11","McDowell","198922","154130","44792"
"2012-08-12","McDowell","181815","137758","44057"
"2012-08-13","McDowell","223219","174239","48980"
"2012-08-14","McDowell","282664","215664","67000"
"2012-08-15","McDowell","231636","181912","49724"
"2012-08-16","McDowell","233765","173433","60332"
"2012-08-17","McDowell","249694","189403","60291"
"2012-08-18","McDowell","157855","117109","40746"
"2012-08-19","McDowell","331961","250703","81258"
"2012-08-20","McDowell","267346","203067","64279"
"2012-08-21","McDowell","237138","183330","53808"
"2012-08-22","McDowell","124365","94011","30354"
"2012-08-23","McDowell","189653","134642","55011"
"2012-08-24","McDowell","229467","172367","57100"
"2012-08-25","McDowell","283529","218601","64928"
"2012-08-26","McDowell","214000","158879","55121"
"2012-08-27","McDowell","129528","94393","35135"
"2012-08-28","McDowell","139840","110865","28975"
"2012-08-29","McDowell","163016","122192","40824"
"2012-08-30","McDowell","200108","151783","48325"
"2012-08-31","McDowell","170327","126884","43443"
"2012-09-01","McDowell","200502","152172","48330"
"2012-09-02","McDowell","118902","89746","29156"
"2012-09-03","McDowell","298830","224303","74527"
"2012-09-04","McDowell","149282","110670","38612"
"2012-09-05","McDowell","220629","166709","53920"
"2012-09-06","McDowell","245119","191093","54026"
"2012-09-07","McDowell","277448","217160","60288"
"2012-09-08","McDowell","209568","158222","51346"
"2012-09-09","McDowell","304245","236379","67866"
"2012-09-10","McDowell","221481","165568","55913"
"2012-09-11","McDowell","320406","244093","76313"
"2012-09-12","McDowell","233916","180687","53229"
"2012-09-13","McDowell","163992","118971","45021"
"2012-09-14","McDowell","277853","208649","69204"
"2012-09-15","McDowell","176593","131650","44943"
"2012-09-16","McDowell","168728","127115","41613"
"2012-09-17","McDowell","212826","171901","40925"
"2012-09-18","McDowell","261089","202538","58551"
"2012-09-19","McDowell","191256","137604","53652"
"2012-09-20","McDowell","300771","229470","71301"
"2012-09-21","McDowell","208119","160063","48056"
"2012-09-22","McDowell","274135","206010","68125"
"2012-09-23","McDowell","196520","156178","40342"
"2012-09-24","McDowell","227497","178343","49154"
"2012-09-25","McDowell","320901","244269","76632"
"2012-09-26","McDowell","216165","160275","55890"
"2012-09-27","McDowell","189218","139685","49533"
"2012-09-28","McDowell","195456","153772","41684"
"2012-09-29","McDowell","161797","117219","44578"
"2012-09-30","McDowell","272928","208315","64613"
"2012-10-01","McDowell","193801","146805","46996"
"2012-10-02","McDowell","229141","175559","53582"
"2012-10-03","McDowell","261027","197027","64000"
"2012-10-04","McDowell","193436","143556","49880"
"2012-10-05","McDowell","242057","181574","60483"
"2012-10-06","McDowell","214214","162348","51866"
"2012-10-07","McDowell","195701","150171","45530"
"2012-10-08","McDowell","344156","260763","83393"
"2012-10-09","McDowell","228072","172762","55310"
"2012-10-10","McDowell","219831","164458","55373"
"2012-10-11","McDowell","293155","233068","60087"
"2012-10-12","McDowell","244673","181260","63413"
"2012-10-13","McDowell","294454","225779","68675"
"2012-10-14","McDowell","212255","169000","43255"
"2012-10-15","McDowell","424165","325766","98399"
"2012-10-16","McDowell","270509","210449","60060"
"2012-10-17","McDowell","168708","124762","43946"
"2012-10-18","McDowell","212029","164355","47674"
"2012-10-19","McDowell","169071","125299","43772"
"2012-10-20","McDowell","154624","123203","31421"
"2012-10-21","McDowell","174995","125838","49157"
"2012-10-22","McDowell","162270","118453","43817"
"2012-10-23","McDowell","253741","193994","59747"
"2012-10-24","McDowell","245656","183329","62327"
"2012-10-25","McDowell","280488","206615","73873"
"2012-10-26","McDowell","339287","256310","82977"
"2012-10-27","McDowell","253623","197317","56306"
"2012-10-28","McDowell","215069","165910","49159"
"2012-10-29","McDowell","170079","126902","43177"
"2012-10-30","McDowell","160958","122868","38090"
"2012-10-31","McDowell","186738","136101","50637"
"2012-11-01","McDowell","286193","226118","60075"
"2012-11-02","McDowell","178000","133077","44923"
"2012-11-03","McDowell","305720","232923","72797"
"2012-11-04","McDowell","250604","189822","60782"
"2012-11-05","McDowell","313852","236226","77626"
"2012-11-06","McDowell","179100","131093","48007"
"2012-11-07","McDowell","107026","78709","28317"
"2012-11-08","McDowell","285551","216424","69127"
"2012-11-09","McDowell","206074","155958","50116"
"2012-11-10","McDowell","289260","213772","75488"
"2012-11-11","McDowell","129628","100991","28637"
"2012-11-12","McDowell","160099","123229","36870"
"2012-11-13","McDowell","201278","152667","48611"
"2012-11-14","McDowell","158610","119375","39235"
"2012-11-15","McDowell","217130","158164","58966"
"2012-11-16","McDowell","234803","182547","52256"
"2012-11-17","McDowell","228596","168017","60579"
"2012-11-18","McDowell","260902","201842","59060"
"2012-11-19","McDowell","331249","260365","70884"
"2012-11-20","McDowell","274358","214291","60067"
"2012-11-21","McDowell","262185","196665","65520"
"2012-11-22","McDowell","226301","174176","52125"
"2012-11-23","McDowell","162089","118133","43956"
"2012-11-24","McDowell","279148","211309","67839"
"2012-11-25","McDowell","271124","207343","63781"
"2012-11-26","McDowell","315470","244264","71206"
"2012-11-27","McDowell","309117","236080","73037"
"2012-11-28","McDowell","302181","233790","68391"
"2012-11-29","McDowell","355505","275956","79549"
"2012-11-30","McDowell","357104","276345","80759"
"2012-12-01","McDowell","270599","209832","60767"
"2012-12-02","McDowell","327309","255354","71955"
"2012-12-03","McDowell","202459","150463","51996"
"2012-12-04","McDowell","206295","151917","54378"
"2012-12-05","McDowell","307720","232197","75523"
"2012-12-06","McDowell","349934","274551","75383"
"2012-12-07","McDowell","190561","137144","53417"
"2012-12-08","McDowell","262847","196726","66121"
"2012-12-09","McDowell","273860","207395","66465"
"2012-12-10","McDowell","211507","162112","49395"
"2012-12-11","McDowell","170392","123727","46665"
"2012-12-12","McDowell","153472","109035","44437"
"2012-12-13","McDowell","312844","235577","77267"
"2012-12-14","McDowell","296388","230625","65763"
"2012-12-15","McDowell","317968","241269","76699"
"2012-12-16","McDowell","109740","80188","29552"
"2012-12-17","McDowell","318779","246086","72693"
"2012-12-18","McDowell","244645","189119","55526"
"2012-12-19","McDowell","246460","186834","59626"
"2012-12-20","McDowell","324428","244353","80075"
"2012-12-21","McDowell","200934","148693","52241"
"2012-12-22","McDowell","236559","177903","58656"
"2012-12-23","McDowell","227435","171269","56166"
"2012-12-24","McDowell","206871","149659","57212"
"2012-12-25","McDowell","259720","198893","60827"
"2012-12-26","McDowell","176200","138682","37518"
"2012-12-27","McDowell","160407","116818","43589"
"2012-12-28","McDowell","227272","176363","50909"
"2012-12-29","McDowell","222551","167902","54649"
"2012-12-30","McDowell","260633","200573","60060"
"2012-12-31","McDowell","249765","183314","66451"
"2013-01-01","McDowell","161443","125484","35959"
"2013-01-02","McDowell","536688","396420","140268"
"2013-01-03","McDowell","851111","652142","198969"
"2013-01-04","McDowell","770918","570470","200448"
"2013-01-05","McDowell","717850","541330","176520"
"2013-01-06","McDowell","661897","498344","163553"
"2013-01-07","McDowell","797604","601352","196252"
"2013-01-08","McDowell","515180","380438","134742"
"2013-01-09","McDowell","561328","415725","145603"
"2013-01-10","McDowell","612498","454301","158197"
"2013-01-11","McDowell","821940","639375","182565"
"2013-01-12","McDowell","730485","543133","187352"
"2013-01-13","McDowell","738743","542029","196714"
"2013-01-14","McDowell","765429","562714","202715"
"2013-01-15","McDowell","688302","513727","174575"
"2013-01-16","McDowell","715809","549793","166016"
"2013-01-17","McDowell","685697","517312","168385"
"2013-01-18","McDowell","788787","606803","181984"
"2013-01-19","McDowell","629809","466964","162845"
"2013-01-20","McDowell","818982","615216","203766"
"2013-01-21","McDowell","600861","446333","154528"
"2013-01-22","McDowell","743860","556456","187404"
"2013-01-23","McDowell","815473","610530","204943"
"2013-01-24","McDowell","903439","666499","236940"
"2013-01-25","McDowell","609512","451443","158069"
"2013-01-26","McDowell","627307","471200","156107"
"2013-01-27","McDowell","615104","461618","153486"
"2013-01-28","McDowell","631294","473112","158182"
"2013-01-29","McDowell","807809","629984","177825"
"2013-01-30","McDowell","644641","489547","155094"
"2013-01-31","McDowell","560835","415862","144973"
"2013-02-01","McDowell","567891","423371","144520"
"2013-02-02","McDowell","841942","657963","183979"
"2013-02-03","McDowell","823150","622768","200382"
"2013-02-04","McDowell","781144","587936","193208"
"2013-02-05","McDowell","749440","571036","178404"
"2013-02-06","McDowell","611825","459504","152321"
"2013-02-07","McDowell","633735","466165","167570"
"2013-02-08","McDowell","703191","523304","179887"
"2013-02-09","McDowell","695482","508755","186727"
"2013-02-10","McDowell","568457","413850","154607"
"2013-02-11","McDowell","724535","553919","170616"
"2013-02-12","McDowell","572391","416267","156124"
"2013-02-13","McDowell","920711","703807","216904"
"2013-02-14","McDowell","921530","702757","218773"
"2013-02-15","McDowell","829893","630456","199437"
"2013-02-16","McDowell","745054","571564","173490"
"2013-02-17","McDowell","851481","635891","215590"
"2013-02-18","McDowell","673190","501865","171325"
"2013-02-19","McDowell","1030893","795587","235306"
"2013-02-20","McDowell","671172","497004","174168"
"2013-02-21","McDowell","681858","509831","172027"
"2013-02-22","McDowell","935886","705609","230277"
"2013-02-23","McDowell","806280","599054","207226"
"2013-02-24","McDowell","524353","394872","129481"
"2013-02-25","McDowell","746097","547986","198111"
"2013-02-26","McDowell","788719","588611","200108"
"2013-02-27","McDowell","775210","575335","199875"
"2013-02-28","McDowell","712224","534115","178109"
"2013-03-01","McDowell","367143","286277","80866"
"2013-03-02","McDowell","398356","302527","95829"
"2013-03-03","McDowell","789752","596170","193582"
"2013-03-04","McDowell","951781","715052","236729"
"2013-03-05","McDowell","693236","518525","174711"
"2013-03-06","McDowell","561396","418989","142407"
"2013-03-07","McDowell","713764","536641","177123"
"2013-03-08","McDowell","650598","488658","161940"
"2013-03-09","McDowell","671620","496472","175148"
"2013-03-10","McDowell","701635","536734","164901"
"2013-03-11","McDowell","698048","528360","169688"
"2013-03-12","McDowell","685705","513653","172052"
"2013-03-13","McDowell","824672","626800","197872"
"2013-03-14","McDowell","847551","643048","204503"
"2013-03-15","McDowell","687506","514712","172794"
"2013-03-16","McDowell","489972","371680","118292"
"2013-03-17","McDowell","752125","560545","191580"
"2013-03-18","McDowell","779990","586421","193569"
"2013-03-19","McDowell","782859","585701","197158"
"2013-03-20","McDowell","907337","688380","218957"
"2013-03-21","McDowell","1000209","754237","245972"
"2013-03-22","McDowell","885111","671433","213678"
"2013-03-23","McDowell","481537","353854","127683"
"2013-03-24","McDowell","792014","591629","200385"
"2013-03-25","McDowell","664847","495140","169707"
"2013-03-26","McDowell","766674","567599","199075"
"2013-03-27","McDowell","993100","755769","237331"
"2013-03-28","McDowell","592953","442012","150941"
"2013-03-29","McDowell","904278","678342","225936"
"2013-03-30","McDowell","829135","626786","202349"
"2013-03-31","McDowell","736067","558060","178007"
"2013-04-01","McDowell","706979","539419","167560"
"2013-04-02","McDowell","968117","732657","235460"
"2013-04-03","McDowell","816608","610344","206264"
"2013-04-04","McDowell","804027","598833","205194"
"2013-04-05","McDowell","811333","612329","199004"
"2013-04-06","McDowell","888713","677309","211404"
"2013-04-07","McDowell","893769","676366","217403"
"2013-04-08","McDowell","953383","726801","226582"
"2013-04-09","McDowell","845677","638568","207109"
"2013-04-10","McDowell","964146","725492","238654"
"2013-04-11","McDowell","884371","670292","214079"
"2013-04-12","McDowell","824429","620791","203638"
"2013-04-13","McDowell","689038","514168","174870"
"2013-04-14","McDowell","799258","599092","200166"
"2013-04-15","McDowell","762279","577094","185185"
"2013-04-16","McDowell","781733","572242","209491"
"2013-04-17","McDowell","843026","638186","204840"
"2013-04-18","McDowell","745003","553655","191348"
"2013-04-19","McDowell","671736","493552","178184"
"2013-04-20","McDowell","836747","628946","207801"
"2013-04-21","McDowell","659314","493234","166080"
"2013-04-22","McDowell","1008234","746249","261985"
"2013-04-23","McDowell","790881","585818","205063"
"2013-04-24","McDowell","656748","476912","179836"
"2013-04-25","McDowell","784234","583961","200273"
"2013-04-26","McDowell","691166","508410","182756"
"2013-04-27","McDowell","735322","548532","186790"
"2013-04-28","McDowell","768765","587875","180890"
"2013-04-29","McDowell","961169","739735","221434"
"2013-04-30","McDowell","724193","528998","195195"
"2013-05-01","McDowell","427188","319611","107577"
"2013-05-02","McDowell","784866","596743","188123"
"2013-05-03","McDowell","773197","559881","213316"
"2013-05-04","McDowell","686843","503900","182943"
"2013-05-05","McDowell","1129732","847276","282456"
"2013-05-06","McDowell","814698","610359","204339"
"2013-05-07","McDowell","750018","568063","181955"
"2013-05-08","McDowell","747975","544133","203842"
"2013-05-09","McDowell","723619","529068","194551"
"2013-05-10","McDowell","926908","696687","230221"
"2013-05-11","McDowell","689591","503540","186051"
"2013-05-12","McDowell","850593","624999","225594"
"2013-05-13","McDowell","966047","722707","243340"
"2013-05-14","McDowell","821607","603249","218358"
"2013-05-15","McDowell","929234","693246","235988"
"2013-05-16","McDowell","943308","710548","232760"
"2013-05-17","McDowell","962941","711970","250971"
"2013-05-18","McDowell","778092","564339","213753"
"2013-05-19","McDowell","1084179","814392","269787"
"2013-05-20","McDowell","882797","651219","231578"
"2013-05-21","McDowell","856505","640283","216222"
"2013-05-22","McDowell","960305","728261","232044"
"2013-05-23","McDowell","953748","711978","241770"
"2013-05-24","McDowell","673863","481500","192363"
"2013-05-25","McDowell","871288","633146","238142"
"2013-05-26","McDowell","647788","487227","160561"
"2013-05-27","McDowell","875570","643270","232300"
"2013-05-28","McDowell","819848","609180","210668"
"2013-05-29","McDowell","728656","544921","183735"
"2013-05-30","McDowell","884803","648620","236183"
"2013-05-31","McDowell","449765","327255","122510"
"2008-06-01","Megachango","23980","16653","7327"
"2008-06-02","Megachango","18223","15959","2264"
"2008-06-03","Megachango","35776","27065","8711"
"2008-06-04","Megachango","106197","85314","20883"
"2008-06-05","Megachango","40972","33541","7431"
"2008-06-06","Megachango","49121","34761","14360"
"2008-06-07","Megachango","211169","171331","39838"
"2008-06-08","Megachango","110045","76392","33653"
"2008-06-09","Megachango","150758","130986","19772"
"2008-06-10","Megachango","97763","74871","22892"
"2008-06-11","Megachango","112171","84039","28132"
"2008-06-12","Megachango","96718","80626","16092"
"2008-06-13","Megachango","39583","30965","8618"
"2008-06-14","Megachango","50428","39242","11186"
"2008-06-15","Megachango","57830","46203","11627"
"2008-06-16","Megachango","82602","67446","15156"
"2008-06-17","Megachango","122024","97809","24215"
"2008-06-18","Megachango","67607","48866","18741"
"2008-06-19","Megachango","81329","68556","12773"
"2008-06-20","Megachango","44689","37893","6796"
"2008-06-21","Megachango","72891","55309","17582"
"2008-06-22","Megachango","50190","38476","11714"
"2008-06-23","Megachango","58395","45532","12863"
"2008-06-24","Megachango","141662","104007","37655"
"2008-06-25","Megachango","40224","34023","6201"
"2008-06-26","Megachango","225790","186399","39391"
"2008-06-27","Megachango","64614","50977","13637"
"2008-06-28","Megachango","61428","43348","18080"
"2008-06-29","Megachango","66838","52880","13958"
"2008-06-30","Megachango","102207","84111","18096"
"2008-07-01","Megachango","78279","63235","15044"
"2008-07-02","Megachango","57199","46399","10800"
"2008-07-03","Megachango","81317","59207","22110"
"2008-07-04","Megachango","74530","64005","10525"
"2008-07-05","Megachango","75065","60311","14754"
"2008-07-06","Megachango","50961","36895","14066"
"2008-07-07","Megachango","102474","81444","21030"
"2008-07-08","Megachango","109629","92714","16915"
"2008-07-09","Megachango","146380","118772","27608"
"2008-07-10","Megachango","57937","41635","16302"
"2008-07-11","Megachango","34151","21460","12691"
"2008-07-12","Megachango","54582","41494","13088"
"2008-07-13","Megachango","227352","196981","30371"
"2008-07-14","Megachango","84480","61117","23363"
"2008-07-15","Megachango","68086","47734","20352"
"2008-07-16","Megachango","47938","38663","9275"
"2008-07-17","Megachango","73927","55972","17955"
"2008-07-18","Megachango","83927","68964","14963"
"2008-07-19","Megachango","139221","118687","20534"
"2008-07-20","Megachango","87947","71263","16684"
"2008-07-21","Megachango","106657","78071","28586"
"2008-07-22","Megachango","45035","37488","7547"
"2008-07-23","Megachango","57048","46449","10599"
"2008-07-24","Megachango","90347","66249","24098"
"2008-07-25","Megachango","70711","56761","13950"
"2008-07-26","Megachango","113057","89204","23853"
"2008-07-27","Megachango","117329","83767","33562"
"2008-07-28","Megachango","72117","61736","10381"
"2008-07-29","Megachango","137541","111208","26333"
"2008-07-30","Megachango","139794","115486","24308"
"2008-07-31","Megachango","51676","37291","14385"
"2008-08-01","Megachango","114188","101306","12882"
"2008-08-02","Megachango","46820","42801","4019"
"2008-08-03","Megachango","53861","36576","17285"
"2008-08-04","Megachango","79253","69575","9678"
"2008-08-05","Megachango","66887","57266","9621"
"2008-08-06","Megachango","58998","48896","10102"
"2008-08-07","Megachango","156811","122492","34319"
"2008-08-08","Megachango","116617","101882","14735"
"2008-08-09","Megachango","73748","53209","20539"
"2008-08-10","Megachango","57829","44963","12866"
"2008-08-11","Megachango","87991","74968","13023"
"2008-08-12","Megachango","61216","53393","7823"
"2008-08-13","Megachango","82406","70707","11699"
"2008-08-14","Megachango","94542","71684","22858"
"2008-08-15","Megachango","121574","96655","24919"
"2008-08-16","Megachango","135296","107726","27570"
"2008-08-17","Megachango","45049","33072","11977"
"2008-08-18","Megachango","25751","17842","7909"
"2008-08-19","Megachango","76079","62470","13609"
"2008-08-20","Megachango","72247","60342","11905"
"2008-08-21","Megachango","39080","33290","5790"
"2008-08-22","Megachango","101194","83002","18192"
"2008-08-23","Megachango","153501","125215","28286"
"2008-08-24","Megachango","107447","86897","20550"
"2008-08-25","Megachango","68166","51283","16883"
"2008-08-26","Megachango","78090","62295","15795"
"2008-08-27","Megachango","52282","37600","14682"
"2008-08-28","Megachango","116494","96229","20265"
"2008-08-29","Megachango","63904","49681","14223"
"2008-08-30","Megachango","164007","121517","42490"
"2008-08-31","Megachango","72857","57231","15626"
"2008-09-01","Megachango","43479","32901","10578"
"2008-09-02","Megachango","93610","76837","16773"
"2008-09-03","Megachango","158971","132113","26858"
"2008-09-04","Megachango","174181","145513","28668"
"2008-09-05","Megachango","31279","22924","8355"
"2008-09-06","Megachango","157177","124499","32678"
"2008-09-07","Megachango","39322","28266","11056"
"2008-09-08","Megachango","60351","41446","18905"
"2008-09-09","Megachango","83527","69141","14386"
"2008-09-10","Megachango","81418","65394","16024"
"2008-09-11","Megachango","80049","68154","11895"
"2008-09-12","Megachango","69447","53188","16259"
"2008-09-13","Megachango","16215","10764","5451"
"2008-09-14","Megachango","122120","105351","16769"
"2008-09-15","Megachango","75357","53726","21631"
"2008-09-16","Megachango","34762","27346","7416"
"2008-09-17","Megachango","37779","28787","8992"
"2008-09-18","Megachango","76284","65436","10848"
"2008-09-19","Megachango","147636","112674","34962"
"2008-09-20","Megachango","115206","92736","22470"
"2008-09-21","Megachango","146673","119943","26730"
"2008-09-22","Megachango","53020","43306","9714"
"2008-09-23","Megachango","80614","66922","13692"
"2008-09-24","Megachango","104396","84435","19961"
"2008-09-25","Megachango","82973","66383","16590"
"2008-09-26","Megachango","48035","36202","11833"
"2008-09-27","Megachango","69229","53254","15975"
"2008-09-28","Megachango","71661","60127","11534"
"2008-09-29","Megachango","65570","54255","11315"
"2008-09-30","Megachango","146064","127489","18575"
"2008-10-01","Megachango","57881","41567","16314"
"2008-10-02","Megachango","101084","82326","18758"
"2008-10-03","Megachango","125066","96828","28238"
"2008-10-04","Megachango","58636","47257","11379"
"2008-10-05","Megachango","67025","46479","20546"
"2008-10-06","Megachango","84735","61897","22838"
"2008-10-07","Megachango","168376","129844","38532"
"2008-10-08","Megachango","26314","17778","8536"
"2008-10-09","Megachango","45769","39833","5936"
"2008-10-10","Megachango","100876","83859","17017"
"2008-10-11","Megachango","121814","100946","20868"
"2008-10-12","Megachango","193447","164050","29397"
